Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Label Propagation,False,15,7,0.299,0.446,0.299,0.299,0.299,0.802,-0.008,0.04,0.336,0.027,0.039,0.032,0.28662633895874023
Label Propagation,False,15,8,0.299,0.446,0.299,0.299,0.299,0.802,-0.008,0.04,0.336,0.027,0.039,0.032,0.2606785297393799
Label Propagation,False,15,9,0.299,0.446,0.299,0.299,0.299,0.802,-0.008,0.04,0.336,0.027,0.039,0.032,0.3300244808197021
Asynchronous Label Propagation,False,5,0,0.289,0.446,0.289,0.289,0.289,0.792,-0.006,0.029,0.301,0.025,0.036,0.027,0.3545413017272949
Asynchronous Label Propagation,False,5,1,0.289,0.446,0.289,0.289,0.289,0.792,-0.006,0.029,0.301,0.025,0.036,0.027,0.33486247062683105
Asynchronous Label Propagation,False,5,2,0.289,0.446,0.289,0.289,0.289,0.792,-0.006,0.029,0.301,0.025,0.036,0.027,0.5157337188720703
Asynchronous Label Propagation,False,5,3,0.289,0.446,0.289,0.289,0.289,0.792,-0.006,0.029,0.301,0.025,0.036,0.027,0.5045998096466064
Asynchronous Label Propagation,False,5,4,0.289,0.446,0.289,0.289,0.289,0.792,-0.006,0.029,0.301,0.025,0.036,0.027,0.5314912796020508
Asynchronous Label Propagation,False,5,5,0.289,0.446,0.289,0.289,0.289,0.792,-0.006,0.029,0.301,0.025,0.036,0.027,0.4695913791656494
Asynchronous Label Propagation,False,5,6,0.289,0.446,0.289,0.289,0.289,0.792,-0.006,0.029,0.301,0.025,0.036,0.027,0.5075347423553467
Asynchronous Label Propagation,False,5,7,0.289,0.446,0.289,0.289,0.289,0.792,-0.006,0.029,0.301,0.025,0.036,0.027,0.4956321716308594
Asynchronous Label Propagation,False,5,8,0.289,0.446,0.289,0.289,0.289,0.792,-0.006,0.029,0.301,0.025,0.036,0.027,0.3797800540924072
Asynchronous Label Propagation,False,5,9,0.289,0.446,0.289,0.289,0.289,0.792,-0.006,0.029,0.301,0.025,0.036,0.027,0.4023535251617432
Asynchronous Label Propagation,False,7,0,0.27,0.456,0.27,0.27,0.27,0.773,0.01,0.044,0.303,0.04,0.058,0.042,0.5197923183441162
Asynchronous Label Propagation,False,7,1,0.27,0.456,0.27,0.27,0.27,0.773,0.01,0.044,0.303,0.04,0.058,0.042,0.3536567687988281
Asynchronous Label Propagation,False,7,2,0.27,0.456,0.27,0.27,0.27,0.773,0.01,0.044,0.303,0.04,0.058,0.042,0.3961646556854248
Asynchronous Label Propagation,False,7,3,0.27,0.456,0.27,0.27,0.27,0.773,0.01,0.044,0.303,0.04,0.058,0.042,0.4508693218231201
Asynchronous Label Propagation,False,7,4,0.27,0.456,0.27,0.27,0.27,0.773,0.01,0.044,0.303,0.04,0.058,0.042,0.5297946929931641
Asynchronous Label Propagation,False,7,5,0.27,0.456,0.27,0.27,0.27,0.773,0.01,0.044,0.303,0.04,0.058,0.042,0.5496683120727539
Asynchronous Label Propagation,False,7,6,0.27,0.456,0.27,0.27,0.27,0.773,0.01,0.044,0.303,0.04,0.058,0.042,0.3799870014190674
Asynchronous Label Propagation,False,7,7,0.27,0.456,0.27,0.27,0.27,0.773,0.01,0.044,0.303,0.04,0.058,0.042,0.3234541416168213
Asynchronous Label Propagation,False,7,8,0.27,0.456,0.27,0.27,0.27,0.773,0.01,0.044,0.303,0.04,0.058,0.042,0.5054428577423096
Asynchronous Label Propagation,False,7,9,0.27,0.456,0.27,0.27,0.27,0.773,0.01,0.044,0.303,0.04,0.058,0.042,0.29914498329162603
Asynchronous Label Propagation,False,9,0,0.275,0.446,0.275,0.275,0.275,0.716,-0.004,0.042,0.301,0.035,0.051,0.038,0.4304604530334473
Asynchronous Label Propagation,False,9,1,0.275,0.446,0.275,0.275,0.275,0.716,-0.004,0.042,0.301,0.035,0.051,0.038,0.43543314933776855
Asynchronous Label Propagation,False,9,2,0.275,0.446,0.275,0.275,0.275,0.716,-0.004,0.042,0.301,0.035,0.051,0.038,0.3962433338165283
Asynchronous Label Propagation,False,9,3,0.275,0.446,0.275,0.275,0.275,0.716,-0.004,0.042,0.301,0.035,0.051,0.038,0.5723655223846436
Asynchronous Label Propagation,False,9,4,0.275,0.446,0.275,0.275,0.275,0.716,-0.004,0.042,0.301,0.035,0.051,0.038,0.4778444766998291
Asynchronous Label Propagation,False,9,5,0.275,0.446,0.275,0.275,0.275,0.716,-0.004,0.042,0.301,0.035,0.051,0.038,0.4837179183959961
Asynchronous Label Propagation,False,9,6,0.275,0.446,0.275,0.275,0.275,0.716,-0.004,0.042,0.301,0.035,0.051,0.038,0.5002827644348145
Asynchronous Label Propagation,False,9,7,0.275,0.446,0.275,0.275,0.275,0.716,-0.004,0.042,0.301,0.035,0.051,0.038,0.4370057582855225
Asynchronous Label Propagation,False,9,8,0.275,0.446,0.275,0.275,0.275,0.716,-0.004,0.042,0.301,0.035,0.051,0.038,0.36551594734191895
Asynchronous Label Propagation,False,9,9,0.275,0.446,0.275,0.275,0.275,0.716,-0.004,0.042,0.301,0.035,0.051,0.038,0.4366352558135986
Asynchronous Label Propagation,False,11,0,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.4808096885681152
Asynchronous Label Propagation,False,11,1,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.4318141937255859
Asynchronous Label Propagation,False,11,2,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.3908736705780029
Asynchronous Label Propagation,False,11,3,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.3558824062347412
Asynchronous Label Propagation,False,11,4,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.3512303829193115
Asynchronous Label Propagation,False,11,5,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.3629059791564941
Asynchronous Label Propagation,False,11,6,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.36971473693847656
Asynchronous Label Propagation,False,11,7,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.409308671951294
Asynchronous Label Propagation,False,11,8,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.4509577751159668
