Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Label Propagation,False,25,7,0.19169,0.41828,0.19169,0.19169,0.19169,0.64465,1e-05,0.25001,0.43087,0.10994,0.15543,0.15272,62.92014
Label Propagation,False,25,8,0.19169,0.41828,0.19169,0.19169,0.19169,0.64465,1e-05,0.25001,0.43087,0.10994,0.15543,0.15272,82.99803
Label Propagation,False,25,9,0.19169,0.41828,0.19169,0.19169,0.19169,0.64465,1e-05,0.25001,0.43087,0.10994,0.15543,0.15272,68.84011
Asynchronous Label Propagation,False,13,0,0.23962,0.44606,0.23962,0.23962,0.23962,0.57306,0.03582,0.23999,0.41753,0.1346,0.19029,0.17247,87.50206
Asynchronous Label Propagation,False,13,1,0.23962,0.44606,0.23962,0.23962,0.23962,0.57306,0.03582,0.23999,0.41753,0.1346,0.19029,0.17247,63.98576
Asynchronous Label Propagation,False,13,2,0.23962,0.44606,0.23962,0.23962,0.23962,0.57306,0.03582,0.23999,0.41753,0.1346,0.19029,0.17247,67.61636
Asynchronous Label Propagation,False,13,3,0.23962,0.44606,0.23962,0.23962,0.23962,0.57306,0.03582,0.23999,0.41753,0.1346,0.19029,0.17247,105.6282
Asynchronous Label Propagation,False,13,4,0.23962,0.44606,0.23962,0.23962,0.23962,0.57306,0.03582,0.23999,0.41753,0.1346,0.19029,0.17247,75.11809
Asynchronous Label Propagation,False,13,5,0.23962,0.44606,0.23962,0.23962,0.23962,0.57306,0.03582,0.23999,0.41753,0.1346,0.19029,0.17247,85.60257
Asynchronous Label Propagation,False,13,6,0.23962,0.44606,0.23962,0.23962,0.23962,0.57306,0.03582,0.23999,0.41753,0.1346,0.19029,0.17247,91.41722
Asynchronous Label Propagation,False,13,7,0.23962,0.44606,0.23962,0.23962,0.23962,0.57306,0.03582,0.23999,0.41753,0.1346,0.19029,0.17247,90.76028
Asynchronous Label Propagation,False,13,8,0.23962,0.44606,0.23962,0.23962,0.23962,0.57306,0.03582,0.23999,0.41753,0.1346,0.19029,0.17247,93.05943
