Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Label Propagation,False,21,9,0.25964,0.39458,0.25964,0.25964,0.25964,1.4839,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.32201
Label Propagation,False,23,0,0.25964,0.39458,0.25964,0.25964,0.25964,1.48348,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.05703
Label Propagation,False,23,1,0.25964,0.39458,0.25964,0.25964,0.25964,1.48348,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.04142
Label Propagation,False,23,2,0.25964,0.39458,0.25964,0.25964,0.25964,1.48348,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.05791
Label Propagation,False,23,3,0.25964,0.39458,0.25964,0.25964,0.25964,1.48348,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.02474
Label Propagation,False,23,4,0.25964,0.39458,0.25964,0.25964,0.25964,1.48348,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.07759
Label Propagation,False,23,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.48348,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.14763
Label Propagation,False,23,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.48348,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.08117
Label Propagation,False,23,7,0.25964,0.39458,0.25964,0.25964,0.25964,1.48348,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.08371
Label Propagation,False,23,8,0.25964,0.39458,0.25964,0.25964,0.25964,1.48348,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.01982
Label Propagation,False,23,9,0.25964,0.39458,0.25964,0.25964,0.25964,1.48348,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.9812
Label Propagation,False,25,0,0.25964,0.39458,0.25964,0.25964,0.25964,1.4712,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.05287
Label Propagation,False,25,1,0.25964,0.39458,0.25964,0.25964,0.25964,1.4712,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.0822
Label Propagation,False,25,2,0.25964,0.39458,0.25964,0.25964,0.25964,1.4712,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.98774
Label Propagation,False,25,3,0.25964,0.39458,0.25964,0.25964,0.25964,1.4712,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.1824
Label Propagation,False,25,4,0.25964,0.39458,0.25964,0.25964,0.25964,1.4712,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.91599
Label Propagation,False,25,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.4712,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.0544
Label Propagation,False,25,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.4712,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.94045
Label Propagation,False,25,7,0.25964,0.39458,0.25964,0.25964,0.25964,1.4712,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.04908
Label Propagation,False,25,8,0.25964,0.39458,0.25964,0.25964,0.25964,1.4712,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.96808
Label Propagation,False,25,9,0.25964,0.39458,0.25964,0.25964,0.25964,1.4712,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.98917
Greedy Modularity,False,3,0,0.26325,0.39458,0.26325,0.26325,0.26325,1.39486,-0.00117,0.05089,0.58087,0.00173,0.00187,0.00334,12.73195
Greedy Modularity,False,3,1,0.26325,0.39458,0.26325,0.26325,0.26325,1.39486,-0.00117,0.05089,0.58087,0.00173,0.00187,0.00334,12.7253
Greedy Modularity,False,3,2,0.26325,0.39458,0.26325,0.26325,0.26325,1.39486,-0.00117,0.05089,0.58087,0.00173,0.00187,0.00334,12.76216
Greedy Modularity,False,3,3,0.26325,0.39458,0.26325,0.26325,0.26325,1.39486,-0.00117,0.05089,0.58087,0.00173,0.00187,0.00334,12.71663
Greedy Modularity,False,3,4,0.26325,0.39458,0.26325,0.26325,0.26325,1.39486,-0.00117,0.05089,0.58087,0.00173,0.00187,0.00334,12.73041
Greedy Modularity,False,3,5,0.26325,0.39458,0.26325,0.26325,0.26325,1.39486,-0.00117,0.05089,0.58087,0.00173,0.00187,0.00334,12.78285
