Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Asynchronous Label Propagation,False,21,9,0.19077,0.19646,0.19077,0.19077,0.19077,2.70295,0.01991,0.55166,0.26666,0.1312,0.33652,0.21198,262.03355
Asynchronous Label Propagation,False,23,0,0.17615,0.19631,0.17615,0.17615,0.17615,1.76979,0.0293,0.29574,0.23183,0.12616,0.3236,0.17687,172.25604
Asynchronous Label Propagation,False,23,1,0.17615,0.19631,0.17615,0.17615,0.17615,1.76979,0.0293,0.29574,0.23183,0.12616,0.3236,0.17687,169.7399
Asynchronous Label Propagation,False,23,2,0.17615,0.19631,0.17615,0.17615,0.17615,1.76979,0.0293,0.29574,0.23183,0.12616,0.3236,0.17687,168.74043
Asynchronous Label Propagation,False,23,3,0.17615,0.19631,0.17615,0.17615,0.17615,1.76979,0.0293,0.29574,0.23183,0.12616,0.3236,0.17687,177.71577
Asynchronous Label Propagation,False,23,4,0.17615,0.19631,0.17615,0.17615,0.17615,1.76979,0.0293,0.29574,0.23183,0.12616,0.3236,0.17687,174.02455
Asynchronous Label Propagation,False,23,5,0.17615,0.19631,0.17615,0.17615,0.17615,1.76979,0.0293,0.29574,0.23183,0.12616,0.3236,0.17687,173.72593
Asynchronous Label Propagation,False,23,6,0.17615,0.19631,0.17615,0.17615,0.17615,1.76979,0.0293,0.29574,0.23183,0.12616,0.3236,0.17687,172.88772
Asynchronous Label Propagation,False,23,7,0.17615,0.19631,0.17615,0.17615,0.17615,1.76979,0.0293,0.29574,0.23183,0.12616,0.3236,0.17687,177.32893
Asynchronous Label Propagation,False,23,8,0.17615,0.19631,0.17615,0.17615,0.17615,1.76979,0.0293,0.29574,0.23183,0.12616,0.3236,0.17687,168.8437
Asynchronous Label Propagation,False,23,9,0.17615,0.19631,0.17615,0.17615,0.17615,1.76979,0.0293,0.29574,0.23183,0.12616,0.3236,0.17687,174.51235
Asynchronous Label Propagation,True,21,0,0.26123,0.27138,0.26123,0.26123,0.26123,1.68884,0.04957,0.34737,0.2364,0.18174,0.46615,0.23863,183.65163
Asynchronous Label Propagation,True,21,1,0.26123,0.27138,0.26123,0.26123,0.26123,1.68884,0.04957,0.34737,0.2364,0.18174,0.46615,0.23863,179.95658
Asynchronous Label Propagation,True,21,2,0.26123,0.27138,0.26123,0.26123,0.26123,1.68884,0.04957,0.34737,0.2364,0.18174,0.46615,0.23863,184.29911
Asynchronous Label Propagation,True,21,3,0.26123,0.27138,0.26123,0.26123,0.26123,1.68884,0.04957,0.34737,0.2364,0.18174,0.46615,0.23863,180.37743
Asynchronous Label Propagation,True,21,4,0.26123,0.27138,0.26123,0.26123,0.26123,1.68884,0.04957,0.34737,0.2364,0.18174,0.46615,0.23863,188.07094
Asynchronous Label Propagation,True,21,5,0.26123,0.27138,0.26123,0.26123,0.26123,1.68884,0.04957,0.34737,0.2364,0.18174,0.46615,0.23863,184.87579
Asynchronous Label Propagation,True,21,6,0.26123,0.27138,0.26123,0.26123,0.26123,1.68884,0.04957,0.34737,0.2364,0.18174,0.46615,0.23863,179.64294
Asynchronous Label Propagation,True,21,7,0.26123,0.27138,0.26123,0.26123,0.26123,1.68884,0.04957,0.34737,0.2364,0.18174,0.46615,0.23863,190.13436
Asynchronous Label Propagation,True,21,8,0.26123,0.27138,0.26123,0.26123,0.26123,1.68884,0.04957,0.34737,0.2364,0.18174,0.46615,0.23863,188.97499
