Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Asynchronous Label Propagation,True,23,8,0.224,0.235,0.224,0.224,0.224,1.695,0.038,0.325,0.234,0.157,0.403,0.212,196.64894104003903
Asynchronous Label Propagation,True,23,9,0.224,0.235,0.224,0.224,0.224,1.695,0.038,0.325,0.234,0.157,0.403,0.212,195.7064247131348
Asynchronous Label Propagation,True,25,0,0.228,0.233,0.228,0.228,0.228,1.755,0.037,0.316,0.229,0.149,0.382,0.202,195.79927492141724
Asynchronous Label Propagation,True,25,1,0.228,0.233,0.228,0.228,0.228,1.755,0.037,0.316,0.229,0.149,0.382,0.202,196.2084505558014
Asynchronous Label Propagation,True,25,2,0.228,0.233,0.228,0.228,0.228,1.755,0.037,0.316,0.229,0.149,0.382,0.202,197.29764556884768
Asynchronous Label Propagation,True,25,3,0.228,0.233,0.228,0.228,0.228,1.755,0.037,0.316,0.229,0.149,0.382,0.202,195.7395212650299
Asynchronous Label Propagation,True,25,4,0.228,0.233,0.228,0.228,0.228,1.755,0.037,0.316,0.229,0.149,0.382,0.202,194.31233954429626
Asynchronous Label Propagation,True,25,5,0.228,0.233,0.228,0.228,0.228,1.755,0.037,0.316,0.229,0.149,0.382,0.202,194.5617434978485
Asynchronous Label Propagation,True,25,6,0.228,0.233,0.228,0.228,0.228,1.755,0.037,0.316,0.229,0.149,0.382,0.202,194.4671790599823
Asynchronous Label Propagation,True,25,7,0.228,0.233,0.228,0.228,0.228,1.755,0.037,0.316,0.229,0.149,0.382,0.202,191.04261350631714
Asynchronous Label Propagation,True,25,8,0.228,0.233,0.228,0.228,0.228,1.755,0.037,0.316,0.229,0.149,0.382,0.202,188.38317728042603
Asynchronous Label Propagation,True,25,9,0.228,0.233,0.228,0.228,0.228,1.755,0.037,0.316,0.229,0.149,0.382,0.202,186.97493171691886
Greedy Modularity,False,3,0,0.117,0.139,0.117,0.117,0.117,2.043,0.008,0.298,0.256,0.059,0.15,0.098,161.59097599983215
Greedy Modularity,False,3,1,0.117,0.139,0.117,0.117,0.117,2.043,0.008,0.298,0.256,0.059,0.15,0.098,162.17453813552856
Greedy Modularity,False,3,2,0.117,0.139,0.117,0.117,0.117,2.043,0.008,0.298,0.256,0.059,0.15,0.098,160.5259823799133
Greedy Modularity,False,3,3,0.117,0.139,0.117,0.117,0.117,2.043,0.008,0.298,0.256,0.059,0.15,0.098,164.69817805290222
Greedy Modularity,False,3,4,0.117,0.139,0.117,0.117,0.117,2.043,0.008,0.298,0.256,0.059,0.15,0.098,167.51773285865784
Greedy Modularity,False,3,5,0.117,0.139,0.117,0.117,0.117,2.043,0.008,0.298,0.256,0.059,0.15,0.098,174.30821180343628
Greedy Modularity,False,3,6,0.117,0.139,0.117,0.117,0.117,2.043,0.008,0.298,0.256,0.059,0.15,0.098,174.37613081932068
Greedy Modularity,False,3,7,0.117,0.139,0.117,0.117,0.117,2.043,0.008,0.298,0.256,0.059,0.15,0.098,169.3709051609039
Greedy Modularity,False,3,8,0.117,0.139,0.117,0.117,0.117,2.043,0.008,0.298,0.256,0.059,0.15,0.098,161.47422575950625
Greedy Modularity,False,3,9,0.117,0.139,0.117,0.117,0.117,2.043,0.008,0.298,0.256,0.059,0.15,0.098,158.1686270236969
Greedy Modularity,False,5,0,0.124,0.131,0.124,0.124,0.124,2.589,0.006,0.343,0.262,0.054,0.138,0.093,190.47979187965402
Greedy Modularity,False,5,1,0.124,0.131,0.124,0.124,0.124,2.589,0.006,0.343,0.262,0.054,0.138,0.093,192.40793895721438
Greedy Modularity,False,5,2,0.124,0.131,0.124,0.124,0.124,2.589,0.006,0.343,0.262,0.054,0.138,0.093,189.71485710144043
Greedy Modularity,False,5,3,0.124,0.131,0.124,0.124,0.124,2.589,0.006,0.343,0.262,0.054,0.138,0.093,191.36210823059082
Greedy Modularity,False,5,4,0.124,0.131,0.124,0.124,0.124,2.589,0.006,0.343,0.262,0.054,0.138,0.093,190.05450224876404
Greedy Modularity,False,5,5,0.124,0.131,0.124,0.124,0.124,2.589,0.006,0.343,0.262,0.054,0.138,0.093,190.9009919166565
Greedy Modularity,False,5,6,0.124,0.131,0.124,0.124,0.124,2.589,0.006,0.343,0.262,0.054,0.138,0.093,192.08995127677917
Greedy Modularity,False,5,7,0.124,0.131,0.124,0.124,0.124,2.589,0.006,0.343,0.262,0.054,0.138,0.093,190.14445734024048
Greedy Modularity,False,5,8,0.124,0.131,0.124,0.124,0.124,2.589,0.006,0.343,0.262,0.054,0.138,0.093,192.76742458343503
Greedy Modularity,False,5,9,0.124,0.131,0.124,0.124,0.124,2.589,0.006,0.343,0.262,0.054,0.138,0.093,190.5248532295227
Greedy Modularity,False,7,0,0.119,0.143,0.119,0.119,0.119,2.646,0.009,0.477,0.268,0.068,0.173,0.118,217.1637258529663
Greedy Modularity,False,7,1,0.119,0.143,0.119,0.119,0.119,2.646,0.009,0.477,0.268,0.068,0.173,0.118,215.953729391098
Greedy Modularity,False,7,2,0.119,0.143,0.119,0.119,0.119,2.646,0.009,0.477,0.268,0.068,0.173,0.118,215.73171877861026
Greedy Modularity,False,7,3,0.119,0.143,0.119,0.119,0.119,2.646,0.009,0.477,0.268,0.068,0.173,0.118,217.2024505138397
Greedy Modularity,False,7,4,0.119,0.143,0.119,0.119,0.119,2.646,0.009,0.477,0.268,0.068,0.173,0.118,216.6277940273285
Greedy Modularity,False,7,5,0.119,0.143,0.119,0.119,0.119,2.646,0.009,0.477,0.268,0.068,0.173,0.118,214.4697616100312
Greedy Modularity,False,7,6,0.119,0.143,0.119,0.119,0.119,2.646,0.009,0.477,0.268,0.068,0.173,0.118,215.7606236934662
Greedy Modularity,False,7,7,0.119,0.143,0.119,0.119,0.119,2.646,0.009,0.477,0.268,0.068,0.173,0.118,216.17744183540344
